trial_id, vel_x, vel_y, pos_x, pos_y
0,84.90094461223421,300.40731016562586,670.7042536654104,367.03107616701203
0,84.90094461223421,275.40731016562586,672.1192694089476,372.0378646697725
0,84.90094461223421,250.40731016562586,673.5342851524848,376.62798650586626
0,84.90094461223421,225.40731016562586,674.949300896022,380.80144167529335
0,84.90094461223421,200.40731016562586,676.3643166395592,384.5582301780538
0,84.90094461223421,175.40731016562586,677.7793323830964,387.8983520141476
0,84.90094461223421,150.40731016562586,679.1943481266336,390.82180718357466
0,84.90094461223421,125.40731016562586,680.6093638701708,393.3285956863351
0,84.90094461223421,100.40731016562586,682.024379613708,395.4187175224289
0,84.90094461223421,75.40731016562586,683.4393953572452,397.092172691856
0,84.90094461223421,50.40731016562586,684.8544111007824,398.34896119461644
0,84.90094461223421,25.40731016562586,686.2694268443196,399.1890830307102
0,84.90094461223421,0.40731016562585864,687.6844425878568,399.6125382001373
0,84.90094461223421,-24.59268983437414,689.099458331394,399.61932670289775
0,84.90094461223421,-49.59268983437414,690.5144740749312,399.2094485389915
0,84.90094461223421,-74.59268983437414,691.9294898184684,398.3829037084186
0,84.90094461223421,-99.59268983437414,693.3445055620056,397.13969221117907
0,84.90094461223421,-124.59268983437414,694.7595213055428,395.47981404727284
0,84.90094461223421,-149.59268983437414,696.17453704908,393.4032692166999
0,84.90094461223421,-174.59268983437414,697.5895527926172,390.9100577194604
0,84.90094461223421,-199.59268983437414,699.0045685361544,388.00017955555415
0,84.90094461223421,-224.59268983437414,700.4195842796915,384.67363472498124
0,84.90094461223421,-249.59268983437414,701.8346000232287,380.9304232277417
0,84.90094461223421,-274.59268983437414,703.2496157667659,376.77054506383547
0,84.90094461223421,-299.59268983437414,704.6646315103031,372.19400023326256
0,84.90094461223421,-324.59268983437414,706.0796472538403,367.200788736023
0,84.90094461223421,-349.59268983437414,707.4946629973775,361.7909105721168
0,84.90094461223421,-374.59268983437414,708.9096787409147,355.9643657415439
0,84.90094461223421,-399.59268983437414,710.3246944844519,349.72115424430433
0,84.90094461223421,-424.59268983437414,711.7397102279891,343.0612760803981
0,84.90094461223421,-449.59268983437414,713.1547259715263,335.9847312498252
0,84.90094461223421,-474.59268983437414,714.5697417150635,328.49151975258565
0,84.90094461223421,-499.59268983437414,715.9847574586007,320.5816415886794
0,84.90094461223421,-524.5926898343741,717.3997732021379,312.2550967581065
0,84.90094461223421,-549.5926898343741,718.8147889456751,303.51188526086696
0,84.90094461223421,-574.5926898343741,720.2298046892123,294.35200709696073
0,84.90094461223421,-599.5926898343741,721.6448204327495,284.7754622663878
0,84.90094461223421,-624.5926898343741,723.0598361762867,274.7822507691483
0,84.90094461223421,-649.5926898343741,724.4748519198239,264.37237260524205
0,84.90094461223421,-674.5926898343741,725.8898676633611,253.54582777466914
0,84.90094461223421,-699.5926898343741,727.3048834068983,242.30261627742956
0,84.90094461223421,-724.5926898343741,728.7198991504355,230.64273811352334
0,84.90094461223421,-749.5926898343741,730.1349148939727,218.56619328295042
0,84.90094461223421,-774.5926898343741,731.5499306375099,206.07298178571085
0,84.90094461223421,-799.5926898343741,732.9649463810471,193.16310362180462
0,84.90094461223421,-824.5926898343741,734.3799621245843,179.8365587912317
0,84.90094461223421,-849.5926898343741,735.7949778681215,166.09334729399214
0,84.90094461223421,-874.5926898343741,737.2099936116587,151.9334691300859
0,84.90094461223421,-899.5926898343741,738.6250093551959,137.356924299513
0,84.90094461223421,-924.5926898343741,740.040025098733,122.36371280227343
0,84.90094461223421,-949.5926898343741,741.4550408422703,106.9538346383672
0,84.90094461223421,-974.5926898343741,742.8700565858074,91.1272898077943
0,84.90094461223421,-999.5926898343741,744.2850723293446,74.88407831055473
0,84.90094461223421,-1024.5926898343741,745.7000880728818,58.22420014664849
0,84.90094461223421,-1049.5926898343741,747.115103816419,41.147655316075586
0,59.89053659408359,947.2574025755234,748.5301195599562,23.654443818836018
0,59.89053659408359,922.2574025755234,749.5282951698576,39.566622842758505
0,59.89053659408359,897.2574025755234,750.526470779759,54.93757955235056
0,59.89053659408359,872.2574025755234,751.5246463896605,69.89186959527595
0,59.89053659408359,847.2574025755234,752.5228219995619,84.42949297153467
0,59.89053659408359,822.2574025755234,753.5209976094633,98.55044968112674
0,59.89053659408359,797.2574025755234,754.5191732193647,112.25473972405213
0,59.89053659408359,772.2574025755234,755.5173488292661,125.54236310031085
0,59.89053659408359,747.2574025755234,756.5155244391675,138.4133198099029
0,59.89053659408359,722.2574025755234,757.5137000490689,150.86760985282828
0,59.89053659408359,697.2574025755234,758.5118756589703,162.905233229087
0,59.89053659408359,672.2574025755234,759.5100512688717,174.52618993867907
0,59.89053659408359,647.2574025755234,760.5082268787731,185.73047998160445
0,59.89053659408359,622.2574025755234,761.5064024886746,196.51810335786317
0,59.89053659408359,597.2574025755234,762.504578098576,206.88906006745523
0,59.89053659408359,572.2574025755234,763.5027537084774,216.8433501103806
0,59.89053659408359,547.2574025755234,764.5009293183788,226.38097348663933
0,59.89053659408359,522.2574025755234,765.4991049282802,235.5019301962314
0,59.89053659408359,497.25740257552343,766.4972805381816,244.20622023915678
0,59.89053659408359,472.25740257552343,767.495456148083,252.4938436154155
0,59.89053659408359,447.25740257552343,768.4936317579844,260.36480032500754
0,59.89053659408359,422.25740257552343,769.4918073678858,267.8190903679329
0,59.89053659408359,397.25740257552343,770.4899829777872,274.85671374419167
0,59.89053659408359,372.25740257552343,771.4881585876886,281.47767045378373
0,59.89053659408359,347.25740257552343,772.48633419759,287.6819604967091
0,59.89053659408359,322.25740257552343,773.4845098074915,293.46958387296786
0,59.89053659408359,297.25740257552343,774.4826854173929,298.8405405825599
0,59.89053659408359,272.25740257552343,775.4808610272943,303.7948306254853
0,59.89053659408359,247.25740257552343,776.4790366371957,308.33245400174405
0,59.89053659408359,222.25740257552343,777.4772122470971,312.4534107113361
0,59.89053659408359,197.25740257552343,778.4753878569985,316.1577007542615
0,59.89053659408359,172.25740257552343,779.4735634668999,319.44532413052025
0,59.89053659408359,147.25740257552343,780.4717390768013,322.3162808401123
0,59.89053659408359,122.25740257552343,781.4699146867027,324.7705708830377
0,59.89053659408359,97.25740257552343,782.4680902966041,326.80819425929644
0,59.89053659408359,72.25740257552343,783.4662659065056,328.4291509688885
0,59.89053659408359,47.25740257552343,784.464441516407,329.6334410118139
0,59.89053659408359,22.25740257552343,785.4626171263084,330.42106438807264
0,59.89053659408359,-2.742597424476571,786.4607927362098,330.7920210976647
0,59.89053659408359,-27.74259742447657,787.4589683461112,330.7463111405901
0,59.89053659408359,-52.74259742447657,788.4571439560126,330.28393451684883
0,59.89053659408359,-77.74259742447657,789.455319565914,329.4048912264409
0,59.89053659408359,-102.74259742447657,790.4534951758154,328.1091812693663
0,59.89053659408359,-127.74259742447657,791.4516707857168,326.396804645625
0,59.89053659408359,-152.74259742447657,792.4498463956182,324.2677613552171
0,59.89053659408359,-177.74259742447657,793.4480220055196,321.72205139814247
0,59.89053659408359,-202.74259742447657,794.446197615421,318.7596747744012
0,59.89053659408359,-227.74259742447657,795.4443732253225,315.3806314839933
0,59.89053659408359,-252.74259742447657,796.4425488352239,311.58492152691866
0,59.89053659408359,-277.74259742447657,797.4407244451253,307.3725449031774
0,59.89053659408359,-302.74259742447657,798.4389000550267,302.7435016127695
0,59.89053659408359,-327.74259742447657,799.4370756649281,297.69779165569486
0,59.89053659408359,-352.74259742447657,800.4352512748295,292.2354150319536
0,59.89053659408359,-377.74259742447657,801.4334268847309,286.3563717415457
0,59.89053659408359,-402.74259742447657,802.4316024946323,280.06066178447105
0,59.89053659408359,-427.74259742447657,803.4297781045337,273.3482851607298
0,59.89053659408359,-452.74259742447657,804.4279537144351,266.21924187032187
0,59.89053659408359,-477.74259742447657,805.4261293243366,258.67353191324725
0,59.89053659408359,-502.74259742447657,806.424304934238,250.71115528950597
0,59.89053659408359,-527.7425974244766,807.4224805441394,242.33211199909803
0,59.89053659408359,-552.7425974244766,808.4206561540408,233.5364020420234
0,59.89053659408359,-577.7425974244766,809.4188317639422,224.32402541828213
0,59.89053659408359,-602.7425974244766,810.4170073738436,214.6949821278742
0,59.89053659408359,-627.7425974244766,811.415182983745,204.64927217079958
0,59.89053659408359,-652.7425974244766,812.4133585936464,194.1868955470583
0,59.89053659408359,-677.7425974244766,813.4115342035478,183.30785225665036
0,59.89053659408359,-702.7425974244766,814.4097098134492,172.01214229957574
0,59.89053659408359,-727.7425974244766,815.4078854233506,160.29976567583446
0,59.89053659408359,-752.7425974244766,816.4060610332521,148.17072238542653
0,59.89053659408359,-777.7425974244766,817.4042366431535,135.6250124283519
0,59.89053659408359,-802.7425974244766,818.4024122530549,122.66263580461063
0,59.89053659408359,-827.7425974244766,819.4005878629563,109.2835925142027
0,59.89053659408359,-852.7425974244766,820.3987634728577,95.48788255712809
0,59.89053659408359,-877.7425974244766,821.3969390827591,81.27550593338681
0,59.89053659408359,-902.7425974244766,822.3951146926605,66.64646264297886
0,59.89053659408359,-927.7425974244766,823.3932903025619,51.600752685904254
0,59.89053659408359,-952.7425974244766,824.3914659124633,36.138376062162976
0,42.768816860228256,859.8501941755901,825.3896415223647,20.259332771755034
0,42.768816860228256,834.8501941755901,826.1024551367019,35.05423617466582
0,42.768816860228256,809.8501941755901,826.8152687510391,48.96840607759232
0,42.768816860228256,784.8501941755901,827.5280823653762,62.46590931385215
0,42.768816860228256,759.8501941755901,828.2408959797134,75.54674588344533
0,42.768816860228256,734.8501941755901,828.9537095940506,88.21091578637183
0,42.768816860228256,709.8501941755901,829.6665232083877,100.45841902263166
0,42.768816860228256,684.8501941755901,830.3793368227249,112.28925559222483
0,42.768816860228256,659.8501941755901,831.0921504370621,123.70342549515134
0,42.768816860228256,634.8501941755901,831.8049640513992,134.70092873141118
0,42.768816860228256,609.8501941755901,832.5177776657364,145.28176530100436
0,42.768816860228256,584.8501941755901,833.2305912800736,155.44593520393084
0,42.768816860228256,559.8501941755901,833.9434048944107,165.19343844019068
0,42.768816860228256,534.8501941755901,834.6562185087479,174.52427500978385
0,42.768816860228256,509.8501941755901,835.369032123085,183.43844491271034
0,42.768816860228256,484.8501941755901,836.0818457374222,191.93594814897017
0,42.768816860228256,459.8501941755901,836.7946593517594,200.01678471856334
0,42.768816860228256,434.8501941755901,837.5074729660965,207.68095462148983
0,42.768816860228256,409.8501941755901,838.2202865804337,214.92845785774966
0,42.768816860228256,384.8501941755901,838.9331001947709,221.75929442734284
0,42.768816860228256,359.8501941755901,839.645913809108,228.17346433026933
0,42.768816860228256,334.8501941755901,840.3587274234452,234.17096756652916
0,42.768816860228256,309.8501941755901,841.0715410377824,239.75180413612233
0,42.768816860228256,284.8501941755901,841.7843546521195,244.91597403904882
0,42.768816860228256,259.8501941755901,842.4971682664567,249.66347727530865
0,42.768816860228256,234.8501941755901,843.2099818807939,253.99431384490182
0,42.768816860228256,209.8501941755901,843.922795495131,257.9084837478283
0,42.768816860228256,184.8501941755901,844.6356091094682,261.40598698408814
0,42.768816860228256,159.8501941755901,845.3484227238054,264.4868235536813
0,42.768816860228256,134.8501941755901,846.0612363381425,267.1509934566078
0,42.768816860228256,109.8501941755901,846.7740499524797,269.39849669286764
0,42.768816860228256,84.8501941755901,847.4868635668169,271.2293332624608
0,42.768816860228256,59.850194175590104,848.199677181154,272.6435031653873
0,42.768816860228256,34.850194175590104,848.9124907954912,273.64100640164713
0,42.768816860228256,9.850194175590104,849.6253044098283,274.2218429712403
0,42.768816860228256,-15.149805824409896,850.3381180241655,274.3860128741668
0,42.768816860228256,-40.149805824409896,851.0509316385027,274.1335161104266
0,42.768816860228256,-65.1498058244099,851.7637452528398,273.4643526800198
0,42.768816860228256,-90.1498058244099,852.476558867177,272.3785225829463
0,42.768816860228256,-115.1498058244099,853.1893724815142,270.8760258192061
0,42.768816860228256,-140.1498058244099,853.9021860958513,268.95686238879927
0,42.768816860228256,-165.1498058244099,854.6149997101885,266.6210322917258
0,42.768816860228256,-190.1498058244099,855.3278133245257,263.8685355279856
0,42.768816860228256,-215.1498058244099,856.0406269388628,260.69937209757876
0,42.768816860228256,-240.1498058244099,856.7534405532,257.1135420005053
0,42.768816860228256,-265.1498058244099,857.4662541675372,253.1110452367651
0,42.768816860228256,-290.1498058244099,858.1790677818743,248.69188180635828
0,42.768816860228256,-315.1498058244099,858.8918813962115,243.85605170928477
0,42.768816860228256,-340.1498058244099,859.6046950105487,238.6035549455446
0,42.768816860228256,-365.1498058244099,860.3175086248858,232.93439151513778
0,42.768816860228256,-390.1498058244099,861.030322239223,226.84856141806426
0,42.768816860228256,-415.1498058244099,861.7431358535601,220.3460646543241
0,42.768816860228256,-440.1498058244099,862.4559494678973,213.42690122391727
0,42.768816860228256,-465.1498058244099,863.1687630822345,206.09107112684376
0,42.768816860228256,-490.1498058244099,863.8815766965716,198.3385743631036
0,42.768816860228256,-515.1498058244099,864.5943903109088,190.16941093269676
0,42.768816860228256,-540.1498058244099,865.307203925246,181.58358083562325
0,42.768816860228256,-565.1498058244099,866.0200175395831,172.58108407188308
0,42.768816860228256,-590.1498058244099,866.7328311539203,163.16192064147626
0,42.768816860228256,-615.1498058244099,867.4456447682575,153.32609054440275
0,42.768816860228256,-640.1498058244099,868.1584583825946,143.07359378066258
0,42.768816860228256,-665.1498058244099,868.8712719969318,132.40443035025575
0,42.768816860228256,-690.1498058244099,869.584085611269,121.31860025318225
0,42.768816860228256,-715.1498058244099,870.2968992256061,109.81610348944209
0,42.768816860228256,-740.1498058244099,871.0097128399433,97.89694005903526
0,42.768816860228256,-765.1498058244099,871.7225264542805,85.56110996196176
0,42.768816860228256,-790.1498058244099,872.4353400686176,72.8086131982216
0,42.768816860228256,-815.1498058244099,873.1481536829548,59.63944976781476
0,42.768816860228256,-840.1498058244099,873.860967297292,46.05361967074126
0,42.768816860228256,-865.1498058244099,874.5737809116291,32.0511229070011
0,30.935408815649406,780.7976997565304,875.2865945259663,17.631959476594268
0,30.935408815649406,755.7976997565304,875.8021846728938,31.372058698011593
0,30.935408815649406,730.7976997565304,876.3177748198212,43.9686870272871
0,30.935408815649406,705.7976997565304,876.8333649667487,56.14864868989594
0,30.935408815649406,680.7976997565304,877.3489551136762,67.91194368583811
0,30.935408815649406,655.7976997565304,877.8645452606037,79.25857201511361
0,30.935408815649406,630.7976997565304,878.3801354075312,90.18853367772246
0,30.935408815649406,605.7976997565304,878.8957255544586,100.70182867366464
0,30.935408815649406,580.7976997565304,879.4113157013861,110.79845700294014
0,30.935408815649406,555.7976997565304,879.9269058483136,120.47841866554899
0,30.935408815649406,530.7976997565304,880.4424959952411,129.74171366149116
0,30.935408815649406,505.7976997565304,880.9580861421686,138.58834199076668
0,30.935408815649406,480.7976997565304,881.473676289096,147.0183036533755
